lemma,level,source
hi-tech,B2,cefrj
hibernate,C1,octanove
hibernation,C1,octanove
hidden,B1,cefrj
hide,A1,cefrj
high,A1,cefrj
high-tech,B2,cefrj
highlight,B1,cefrj
highly,B1,cefrj
highway,A2,cefrj
hijack,B2,cefrj
hike,A2,cefrj
hiking,A2,cefrj
hilarious,B2,cefrj
hill,A1,cefrj
him,A1,cefrj
himself,A2,cefrj
hinder,C2,octanove
hindrance,C2,octanove
hindsight,C2,octanove
hint,B2,cefrj
hip,B1,cefrj
hip-hop,A2,cefrj
hiphop,A2,cefrj
hire,B1,cefrj
his,A1,cefrj
historian,B1,cefrj
historic,B1,cefrj
historical,B1,cefrj
history,A1,cefrj
histrionic,C2,octanove
histrionically,C2,octanove
hit,A2,cefrj
hitch,C2,octanove
hitherto,C2,octanove
hiv,B1,cefrj
hobby,A1,cefrj
hockey,A2,cefrj
hoist,C2,octanove
hold,A1,cefrj
holder,B2,cefrj
hole,A1,cefrj
holiday,A1,cefrj
hollow,B2,cefrj
holocaust,B2,cefrj
holy,B1,cefrj
home,A1,cefrj
homeless,B1,cefrj
homely,C1,octanove
homestead,C2,octanove
hometown,A1,cefrj
homeward,B2,cefrj
homework,A1,cefrj
hone,B2,cefrj
honest,B1,cefrj
honestly,B1,cefrj
honesty,B1,cefrj
honey,A2,cefrj
honeymoon,B1,cefrj
honk,C1,octanove
honor,A2,cefrj
honorable,B2,cefrj
honour,A2,cefrj
honourable,B2,cefrj
hood,B2,cefrj
hook,B2,cefrj
hop,B1,cefrj
hope,A1,cefrj
hopeful,B1,cefrj
hopefully,B1,cefrj
hopeless,B1,cefrj
horizon,B1,cefrj
horn,B1,cefrj
horrible,B1,cefrj
horrify,B1,cefrj
horror,A2,cefrj
horse,A1,cefrj
hospice,B2,cefrj
hospitable,B2,cefrj
hospital,A1,cefrj
hospitalise,B2,cefrj
hospitality,B2,cefrj
hospitalize,B2,cefrj
host,A2,cefrj
hostel,B1,cefrj
hostess,C1,octanove
hostile,C1,octanove
hostility,C1,octanove
hot,A1,cefrj
hotel,A1,cefrj
hotelier,C2,octanove
hour,A1,cefrj
hourly,B2,cefrj
house,A1,cefrj
household,B1,cefrj
housekeeper,B2,cefrj
housemaster,B2,cefrj
housewife,B2,cefrj
housework,B1,cefrj
hover,B2,cefrj
how,A1,cefrj
however,A2,cefrj
huddle,C2,octanove
hug,A2,cefrj
huge,B1,cefrj
hugely,B2,cefrj
hull,C2,octanove
human,A2,cefrj
humane,B2,cefrj
humanise,B2,cefrj
humanist,B2,cefrj
humanity,B1,cefrj
humanize,B2,cefrj
humble,B2,cefrj
humbug,B2,cefrj
humid,B1,cefrj
humiliate,B2,cefrj
humiliating,B2,cefrj
humiliation,B2,cefrj
humor,B1,cefrj
humorous,B1,cefrj
humour,B1,cefrj
hundred,A2,cefrj
hunger,B1,cefrj
hungry,A1,cefrj
hunt,B1,cefrj
hunter,A2,cefrj
hunting,B2,cefrj
hurriedly,B1,cefrj
hurry,A1,cefrj
hurt,A1,cefrj
husband,A1,cefrj
hush,B2,cefrj
hut,B1,cefrj
hybrid,B2,cefrj
hygiene,B2,cefrj
hyperbole,B2,cefrj
hyphen,B2,cefrj
hypnotherapy,C2,octanove
hypocrisy,C1,octanove
hypocrite,C1,octanove
hypocritical,C1,octanove
hypocritically,C1,octanove
hypothesis,C2,octanove
hypothesize,C2,octanove
hypothetical,C2,octanove
hysteria,C2,octanove
hysterical,C2,octanove
hysterically,C2,octanove
i,A1,cefrj
ice,A1,cefrj
iceman,B2,cefrj
icon,B2,cefrj
icy,B2,cefrj
id,A2,cefrj
idea,A1,cefrj
ideal,A1,cefrj
ideally,B2,cefrj
identical,B2,cefrj
identification,B2,cefrj
identify,B2,cefrj
identity,B1,cefrj
ideology,B2,cefrj
idiom,B1,cefrj
idiomatic,C2,octanove
idiomatically,C2,octanove
idiosyncrasy,C2,octanove
idiosyncratic,C2,octanove
idiot,B2,cefrj
idle,B2,cefrj
idol,B1,cefrj
idolise,B2,cefrj
idolize,B2,cefrj
if,A1,cefrj
ignominious,C2,octanove
ignominiously,C2,octanove
ignorance,B2,cefrj
ignorant,B2,cefrj
ignore,B1,cefrj
ill,A2,cefrj
illegal,A2,cefrj
illegally,B1,cefrj
illness,B1,cefrj
illuminate,B1,cefrj
illustrate,B2,cefrj
illustration,B2,cefrj
image,A2,cefrj
imagery,B2,cefrj
imaginary,B1,cefrj
imagination,A2,cefrj
imagine,A1,cefrj
imitate,B1,cefrj
imitation,B2,cefrj
immediate,B1,cefrj
immediately,B1,cefrj
immense,C1,octanove
immensely,C1,octanove
immerse,B2,cefrj
immigrant,B2,cefrj
immigrate,B1,cefrj
immigration,B1,cefrj
immoral,B2,cefrj
immortal,B2,cefrj
immortality,B2,cefrj
immortalize,C1,octanove
imp,C1,octanove
impact,A2,cefrj
impair,B1,cefrj
impartial,B2,cefrj
impatient,A2,cefrj
impatiently,B2,cefrj
impeccable,C2,octanove
impeccably,C2,octanove
impede,C1,octanove
impediment,C1,octanove
imperative,B2,cefrj
imperceptible,C2,octanove
imperceptibly,C2,octanove
impermanent,B2,cefrj
impersonal,C1,octanove
impersonally,C1,octanove
impersonate,C1,octanove
impersonation,C1,octanove
impersonator,C1,octanove
impervious,C1,octanove
impish,C1,octanove
impishly,C1,octanove
implement,B2,cefrj
implicate,C1,octanove
implication,B2,cefrj
imply,B2,cefrj
impolite,B2,cefrj
impolitely,B2,cefrj
import,B2,cefrj
importance,A2,cefrj
important,A1,cefrj
importantly,A2,cefrj
impose,B2,cefrj
imposition,C2,octanove
impossibility,B2,cefrj
impossible,A2,cefrj
impoverished,C1,octanove
impractical,B2,cefrj
impresario,C2,octanove
impress,A2,cefrj
impressed,B2,cefrj
impression,B1,cefrj
impressionism,B2,cefrj
impressionist,B2,cefrj
impressionistic,C2,octanove
impressionistically,C2,octanove
impressive,B1,cefrj
imprison,B2,cefrj
imprisonment,B2,cefrj
improbable,B2,cefrj
improper,B1,cefrj
improperly,B2,cefrj
improve,A2,cefrj
improved,B2,cefrj
improvement,B1,cefrj
improvisational,C2,octanove
impulse,B2,cefrj
impulsive,B2,cefrj
in,A1,cefrj
inaccurate,B2,cefrj
inadequate,B2,cefrj
inanimate,B2,cefrj
inartistic,C2,octanove
inborn,B2,cefrj
incense,B2,cefrj
incentive,B2,cefrj
inch,A2,cefrj
inchoate,C2,octanove
inchoately,C2,octanove
incident,B1,cefrj
incipient,C2,octanove
incise,C2,octanove
incision,C1,octanove
incisor,C1,octanove
include,A2,cefrj
including,B1,cefrj
inclusion,C1,octanove
inclusive,C1,octanove
inclusively,C1,octanove
income,B1,cefrj
incongruity,C2,octanove
incongruous,C2,octanove
incongruously,C2,octanove
inconvenient,B1,cefrj
incorrect,B1,cefrj
increase,A2,cefrj
increasingly,B1,cefrj
incredible,B1,cefrj
incredibly,B1,cefrj
incumbent,C2,octanove
incur,B2,cefrj
incurable,B2,cefrj
indebted,B2,cefrj
indeed,A2,cefrj
indefinite,C1,octanove
indefinitely,C1,octanove
indent,B2,cefrj
independence,A2,cefrj
independent,B1,cefrj
independently,B2,cefrj
indescribable,B2,cefrj
index,B2,cefrj
indicate,A2,cefrj
indifferent,B2,cefrj
indignant,C2,octanove
indignantly,C2,octanove
indignity,B2,cefrj
indirect,B1,cefrj
indirectly,B1,cefrj
indiscrete,C2,octanove
indiscretion,C2,octanove
indispensable,B2,cefrj
individual,B1,cefrj
individualism,C2,octanove
individuality,C1,octanove
indolence,C2,octanove
indolent,C2,octanove
indolently,C2,octanove
indoor,A2,cefrj
indoors,B1,cefrj
induce,C2,octanove
inducement,C2,octanove
induct,C1,octanove
induction,C1,octanove
indulge,B2,cefrj
indulgence,C2,octanove
indulgent,B2,cefrj
indulgently,C2,octanove
industrial,B1,cefrj
industrialise,B2,cefrj
industrialize,B2,cefrj
industry,B1,cefrj
ineffective,B2,cefrj
inert,B2,cefrj
inevitable,B1,cefrj
inexcusable,C1,octanove
inexcusably,C1,octanove
inexhaustible,C1,octanove
inexorability,C2,octanove
inexorable,C2,octanove
inexorably,C2,octanove
inexpensive,A2,cefrj
inexperienced,B2,cefrj
inexplicable,C1,octanove
inexplicably,C1,octanove
infallibility,C2,octanove
infallible,C2,octanove
infallibly,C2,octanove
infant,B2,cefrj
infect,B2,cefrj
infected,B2,cefrj
infection,B1,cefrj
infectious,B2,cefrj
infer,B2,cefrj
inference,B2,cefrj
infernal,C2,octanove
infernally,C2,octanove
infinitive,B1,cefrj
inflammation,B2,cefrj
inflammatory,B2,cefrj
inflate,B2,cefrj
inflation,B2,cefrj
influence,A2,cefrj
influential,B2,cefrj
influenza,B2,cefrj
inform,B1,cefrj
informal,B2,cefrj
informant,C2,octanove
information,A1,cefrj
informative,B1,cefrj
infringe,B2,cefrj
infringement,B2,cefrj
ingenious,C1,octanove
ingenuity,C1,octanove
ingenuous,C2,octanove
ingenuously,C2,octanove
ingrate,C2,octanove
ingratiate,C2,octanove
ingratiating,C2,octanove
ingratiatingly,C2,octanove
ingredient,B1,cefrj
inhabit,B2,cefrj
inhabitant,B1,cefrj
inhale,B1,cefrj
inherent,C1,octanove
inherently,C1,octanove
inherit,B2,cefrj
inheritance,C1,octanove
initial,B1,cefrj
initially,B1,cefrj
initiative,B2,cefrj
inject,B1,cefrj
injection,B2,cefrj
injure,A2,cefrj
injured,B2,cefrj
injury,B1,cefrj
injustice,C1,octanove
ink,B1,cefrj
innate,B2,cefrj
inner,A2,cefrj
innermost,B1,cefrj
innocent,B1,cefrj
innocently,B2,cefrj
innovate,C1,octanove
innovation,B2,cefrj
innovative,B2,cefrj
innovator,B1,cefrj
innuendo,C2,octanove
input,B2,cefrj
inquire,B2,cefrj
inquiry,B1,cefrj
insane,B1,cefrj
inscribe,B1,cefrj
inscription,B1,cefrj
inscrutable,C2,octanove
insect,A2,cefrj
insecure,C1,octanove
insecurely,C1,octanove
insensitive,C1,octanove
insensitively,C1,octanove
inseparable,B2,cefrj
inside,A1,cefrj
insight,B1,cefrj
insightful,C1,octanove
insightfully,C1,octanove
insist,B1,cefrj
inspect,B2,cefrj
inspection,B1,cefrj
inspector,B2,cefrj
inspiration,A2,cefrj
inspirational,B2,cefrj
inspire,B1,cefrj
instal,B1,cefrj
install,B1,cefrj
instance,B1,cefrj
instant,A2,cefrj
instantaneous,C2,octanove
instantaneously,C2,octanove
instantly,B2,cefrj
instead,A2,cefrj
instil,B2,cefrj
instill,B2,cefrj
instinct,B2,cefrj
instinctive,C1,octanove
instinctively,C1,octanove
institute,B1,cefrj
institution,B2,cefrj
instruct,B2,cefrj
instruction,B1,cefrj
instructor,B1,cefrj
instrument,A2,cefrj
insubordinate,C1,octanove
insubordinately,C1,octanove
insubordination,C1,octanove
insufficient,B2,cefrj
insular,C2,octanove
insult,B2,cefrj
insurance,B1,cefrj
integral,C1,octanove
integrate,B2,cefrj
integration,C2,octanove
intellect,C1,octanove
intellectual,B2,cefrj
intelligence,A2,cefrj
intelligent,A2,cefrj
intend,B1,cefrj
intense,B1,cefrj
intensive,B1,cefrj
intent,B2,cefrj
intention,B1,cefrj
intentionally,B1,cefrj
interact,B1,cefrj
interaction,B1,cefrj
interactive,B2,cefrj
interest,A2,cefrj
interested,A1,cefrj
interesting,A1,cefrj
interfere,B2,cefrj
interior,B2,cefrj
interject,C1,octanove
interjection,C1,octanove
interlocking,C2,octanove
interlude,C2,octanove
intermediary,C2,octanove
intermediate,B1,cefrj
intermission,B1,cefrj
internal,B1,cefrj
international,A2,cefrj
internationally,B1,cefrj
internet,A1,cefrj
interpersonal,B2,cefrj
interpret,B2,cefrj
interpretation,B2,cefrj
interpreter,B2,cefrj
interrogate,C2,octanove
interrogation,C2,octanove
interrogative,C2,octanove
interrogatively,C2,octanove
interrupt,B1,cefrj
interruption,B2,cefrj
intersection,B2,cefrj
intersperse,C2,octanove
interval,B1,cefrj
interview,A1,cefrj
interviewee,B1,cefrj
interviewer,A1,cefrj
interweave,C2,octanove
intimate,B2,cefrj
into,A1,cefrj
intransitive,B2,cefrj
intravenous,B2,cefrj
intrinsic,C2,octanove
intrinsically,C2,octanove
introduce,A1,cefrj
introduction,B1,cefrj
intrude,B2,cefrj
intruder,B2,cefrj
intrusion,B2,cefrj
intuit,C1,octanove
intuition,C1,octanove
intuitive,C1,octanove
intuitively,C1,octanove
invade,A2,cefrj
invariable,B2,cefrj
invariably,B2,cefrj
invasion,B1,cefrj
invent,A2,cefrj
invention,A2,cefrj
inventor,B2,cefrj
invest,B1,cefrj
investigate,B2,cefrj
investigation,B1,cefrj
investigator,B2,cefrj
investment,B2,cefrj
investor,B2,cefrj
invisible,B2,cefrj
invitation,B1,cefrj
invite,A2,cefrj
invitingly,B2,cefrj
invoice,C1,octanove
invoke,B2,cefrj
involuntarily,B1,cefrj
involve,B1,cefrj
involved,B1,cefrj
involvement,B2,cefrj
irate,C1,octanove
irately,C1,octanove
iron,B1,cefrj
ironic,C2,octanove
ironically,B2,cefrj
ironing,B1,cefrj
irony,C1,octanove
irrational,B2,cefrj
irregular,B1,cefrj
irrelevancy,C2,octanove
irresistible,B2,cefrj
irresistibly,B2,cefrj
irresponsible,B2,cefrj
irrevocable,C2,octanove
irrevocably,C2,octanove
irritate,B1,cefrj
irritated,B2,cefrj
irritating,B2,cefrj
irritation,B2,cefrj
is,A1,cefrj
island,A1,cefrj
islander,B2,cefrj
isle,B1,cefrj
isolate,C1,octanove
isolated,C1,octanove
isolation,B1,cefrj
issue,A2,cefrj
it,A1,cefrj
italicise,B2,cefrj
italicize,B2,cefrj
itch,B2,cefrj
item,A1,cefrj
itinerary,C1,octanove
its,A1,cefrj
itself,A2,cefrj
ivory,B1,cefrj
jacket,A1,cefrj
jade,B1,cefrj
jail,B1,cefrj
jam,A2,cefrj
january,A1,cefrj
jar,B1,cefrj
jargon,C2,octanove
jarring,C2,octanove
jaw,B2,cefrj
jazz,B1,cefrj
jealous,B1,cefrj
jealously,B2,cefrj
jeans,A1,cefrj
jelly,A2,cefrj
jeopardise,B2,cefrj
jeopardize,B2,cefrj
jersey,C1,octanove
jet,A1,cefrj
jewel,B1,cefrj
jeweler,B2,cefrj
jeweller,B2,cefrj
jewellery,A1,cefrj
jewelry,A1,cefrj
job,A1,cefrj
jog,B1,cefrj
jogging,B1,cefrj
join,A1,cefrj
joint,B1,cefrj
joke,A2,cefrj
journal,B1,cefrj
journalism,B2,cefrj
journalist,B1,cefrj
journey,A2,cefrj
joy,A2,cefrj
judge,A1,cefrj
judgement,B1,cefrj
judgment,B1,cefrj
judo,B2,cefrj
jug,B1,cefrj
juice,A1,cefrj
juicy,B1,cefrj
july,A1,cefrj
jump,A1,cefrj
jumper,B1,cefrj
june,A1,cefrj
jungle,B1,cefrj
junior,A2,cefrj
junk,A2,cefrj
jurisdiction,C1,octanove
juror,B2,cefrj
jury,B2,cefrj
just,A1,cefrj
justice,B1,cefrj
justify,B2,cefrj
justly,C1,octanove
juvenile,C1,octanove
kangaroo,B2,cefrj
karaoke,B2,cefrj
keen,B2,cefrj
keep,A1,cefrj
keeper,B2,cefrj
kerosene,B2,cefrj
kettle,B1,cefrj
key,A1,cefrj
keyboard,B1,cefrj
keystroke,B2,cefrj
kick,A1,cefrj
kid,A1,cefrj
kill,A1,cefrj
killer,A2,cefrj
killing,B1,cefrj
kilo,A2,cefrj
kilogram,A2,cefrj
kilogramme,A2,cefrj
kilometer,A2,cefrj
kilometre,A2,cefrj
kind,A1,cefrj
kindly,A2,cefrj
kindness,B1,cefrj
kinetic,C2,octanove
kinetically,C2,octanove
king,A1,cefrj
kingdom,A2,cefrj
kiss,A1,cefrj
kit,A2,cefrj
kitchen,A1,cefrj
kite,A1,cefrj
kitten,B1,cefrj
knack,C2,octanove
knee,A1,cefrj
kneel,B2,cefrj
knife,A1,cefrj
knit,B1,cefrj
knock,A2,cefrj
knot,B2,cefrj
know,A1,cefrj
knowingly,B2,cefrj
knowledge,A2,cefrj
knowledgeable,C1,octanove
known,B2,cefrj
lab,B1,cefrj
label,B2,cefrj
labor,A2,cefrj
laboratory,B1,cefrj
laborer,B2,cefrj
labour,A2,cefrj
labourer,B2,cefrj
lack,A2,cefrj
lackluster,C1,octanove
lacklustre,C1,octanove
ladder,B1,cefrj
lady,A1,cefrj
lake,A2,cefrj
lamb,B1,cefrj
lame,B2,cefrj
lament,C2,octanove
lamentation,C2,octanove
lamp,A2,cefrj
lance,B2,cefrj
land,A2,cefrj
landing,B2,cefrj
landlady,B2,cefrj
landlord,B1,cefrj
landscape,A2,cefrj
landslide,B2,cefrj
lane,A2,cefrj
language,A1,cefrj
lap,B2,cefrj
lapse,C1,octanove
laptop,B2,cefrj
large,A1,cefrj
largely,B1,cefrj
lark,B2,cefrj
laryngitis,C2,octanove
laser,B2,cefrj
lassitude,C2,octanove
last,A2,cefrj
last-minute,B2,cefrj
lasting,B1,cefrj
lastly,B2,cefrj
late,A1,cefrj
latecomer,B1,cefrj
lately,B1,cefrj
latent,C1,octanove
later,A1,cefrj
latest,A2,cefrj
latter,A2,cefrj
laud,C2,octanove
laudatory,C2,octanove
laugh,A1,cefrj
laughter,B1,cefrj
launch,B1,cefrj
laundry,B2,cefrj
lava,B2,cefrj
lavatory,C1,octanove
law,A2,cefrj
lawful,B1,cefrj
lawmaker,B2,cefrj
lawn,B2,cefrj
lawsuit,B2,cefrj
lawyer,A2,cefrj
lay,B1,cefrj
layabout,B2,cefrj
layer,B1,cefrj
laziness,A2,cefrj
lazy,A1,cefrj
lead,A2,cefrj
leader,A1,cefrj
leadership,B1,cefrj
leading,B1,cefrj
leaf,A1,cefrj
leaflet,B2,cefrj
league,B1,cefrj
leak,B2,cefrj
lean,B1,cefrj
leap,B1,cefrj
learn,A1,cefrj
learner,A2,cefrj
learning,B2,cefrj
lease,B2,cefrj
leash,B2,cefrj
least,A2,cefrj
leather,A2,cefrj
leave,A1,cefrj
leaven,C2,octanove
leavening,C2,octanove
lecture,B1,cefrj
lecturer,B2,cefrj
leek,B2,cefrj
left,A1,cefrj
left-hand,A2,cefrj
leg,A1,cefrj
legacy,C1,octanove
legal,B1,cefrj
legally,B1,cefrj
legend,B2,cefrj
legendary,B2,cefrj
legion,C2,octanove
legislate,B2,cefrj
legislation,B2,cefrj
legislative,B2,cefrj
legislator,B2,cefrj
legislature,B2,cefrj
legitimate,B2,cefrj
leisure,A2,cefrj
leisurely,B2,cefrj
lemon,A2,cefrj
lemonade,A2,cefrj
lend,A2,cefrj
length,B1,cefrj
lengthen,B2,cefrj
lengthy,B2,cefrj
leopard,B2,cefrj
less,A2,cefrj
lessen,B1,cefrj
lesson,A1,cefrj
lest,B2,cefrj
let,A1,cefrj
lethargic,C1,octanove
lethargically,C1,octanove
lethargy,C1,octanove
letter,A1,cefrj
lettuce,B1,cefrj
level,A2,cefrj
liaise,C2,octanove
liaison,C1,octanove
liar,B1,cefrj
liberal,B2,cefrj
liberate,B1,cefrj
liberation,B1,cefrj
liberty,A2,cefrj
librarian,B1,cefrj
library,A1,cefrj
licence,A2,cefrj
license,A2,cefrj
lick,B2,cefrj
lid,B2,cefrj
lie,A2,cefrj
life,A1,cefrj
lifeguard,B1,cefrj
lifeless,B2,cefrj
lifelong,B1,cefrj
lifestyle,A2,cefrj
lifetime,B2,cefrj
lift,B1,cefrj
light,A1,cefrj
lighten,B2,cefrj
lighter,B1,cefrj
lighting,B2,cefrj
lightly,B1,cefrj
lightning,B1,cefrj
like,A1,cefrj
likelihood,C1,octanove
likely,A2,cefrj
likeness,B1,cefrj
likewise,B2,cefrj
lily,A1,cefrj
limb,B2,cefrj
limit,B1,cefrj
limitation,B1,cefrj
limited,B1,cefrj
limitless,C1,octanove
limp,B1,cefrj
line,A1,cefrj
linear,C1,octanove
linearly,C1,octanove
linen,B2,cefrj
liner,B2,cefrj
ling,B2,cefrj
linger,B2,cefrj
link,B1,cefrj
lion,A1,cefrj
lip,A2,cefrj
liquid,B1,cefrj
list,A1,cefrj
listen,A1,cefrj
listener,B2,cefrj
liter,A2,cefrj
literal,B2,cefrj
literally,B2,cefrj
literary,B1,cefrj
literature,B1,cefrj
litre,A2,cefrj
litter,B2,cefrj
little,A1,cefrj
live,A1,cefrj
lively,A2,cefrj
liver,B1,cefrj
living,A1,cefrj
load,A2,cefrj
loaf,B1,cefrj
loan,B2,cefrj
lobby,B2,cefrj
local,A2,cefrj
locate,B1,cefrj
location,B1,cefrj
lock,A2,cefrj
locomotion,C2,octanove
locomotive,C2,octanove
lodge,B1,cefrj
log,B1,cefrj
logic,B1,cefrj
logical,A2,cefrj
logo,B1,cefrj
loiter,C2,octanove
loneliness,B2,cefrj
lonely,A1,cefrj
long,A1,cefrj
long-distance,B2,cefrj
long-term,B2,cefrj
look,A1,cefrj
loom,C1,octanove
loose,A2,cefrj
loosely,B2,cefrj
lorry,B1,cefrj
lose,A2,cefrj
loss,B1,cefrj
lost,A2,cefrj
lot,A1,cefrj
lottery,B1,cefrj
loud,B1,cefrj
loudly,A2,cefrj
loudspeaker,B1,cefrj
lousy,B2,cefrj
love,A1,cefrj
lovely,A1,cefrj
lover,A2,cefrj
lovingly,B1,cefrj
low,A2,cefrj
lower,B2,cefrj
lowland,B2,cefrj
loyal,B1,cefrj
loyalty,B1,cefrj
luck,A1,cefrj
luckily,A2,cefrj
lucky,A1,cefrj
lucrative,B2,cefrj
ludicrous,C1,octanove
ludicrously,C1,octanove
luggage,B1,cefrj
lunch,A1,cefrj
lunchtime,A2,cefrj
lung,B1,cefrj
lurid,C2,octanove
luridly,C2,octanove
lush,B2,cefrj
lust,C1,octanove
luxurious,B2,cefrj
luxury,B1,cefrj
lyric,A2,cefrj
lyrical,C2,octanove
lyrically,C2,octanove
lyricist,C2,octanove
lyrics,B2,cefrj
macabre,C1,octanove
machine,A1,cefrj
mad,A2,cefrj
madam,B2,cefrj
madame,B2,cefrj
madness,B2,cefrj
maelstrom,C2,octanove
maestro,B2,cefrj
magazine,A1,cefrj
maggot,C2,octanove
magic,A2,cefrj
magical,B1,cefrj
magician,B1,cefrj
magnanimity,C2,octanove
magnanimous,C2,octanove
magnanimously,C2,octanove
magnate,C2,octanove
magnetic,C1,octanove
magnetically,C1,octanove
magnetism,C1,octanove
magnificent,B1,cefrj
magnify,B2,cefrj
magpie,C2,octanove
mail,A1,cefrj
mailbox,B1,cefrj
main,B1,cefrj
mainly,A2,cefrj
maintain,B1,cefrj
maintenance,B1,cefrj
major,A2,cefrj
majority,B1,cefrj
make,A1,cefrj
make-up,A2,cefrj
maker,A2,cefrj
malady,B2,cefrj
malaria,B2,cefrj
male,A2,cefrj
malfunction,C1,octanove
malice,C2,octanove
malicious,C2,octanove
maliciously,C2,octanove
mall,A2,cefrj
malleability,C2,octanove
malleable,C2,octanove
mama,B2,cefrj
mamma,B2,cefrj
man,A1,cefrj
manage,A2,cefrj
management,B1,cefrj
manager,A2,cefrj
maneuver,C1,octanove
mangle,C2,octanove
mango,B2,cefrj
manicure,C1,octanove
manipulate,B2,cefrj
manipulation,C1,octanove
mankind,B1,cefrj
manner,A2,cefrj
manoeuvre,C1,octanove
mansion,B2,cefrj
manual,B2,cefrj
manufacture,B2,cefrj
manufacturer,B2,cefrj
manufacturing,B2,cefrj
many,A1,cefrj
map,A1,cefrj
maple,B1,cefrj
marathon,B2,cefrj
marble,B1,cefrj
march,A1,cefrj
margin,B2,cefrj
marginal,C1,octanove
marginally,C1,octanove
marine,B1,cefrj
mariner,C2,octanove
mark,A2,cefrj
mark-up,C1,octanove
marked,B1,cefrj
market,A2,cefrj
marketability,C2,octanove
marketing,B2,cefrj
marriage,B1,cefrj
married,A2,cefrj
marry,A2,cefrj
marvel,C1,octanove
marvellous,A2,cefrj
marvelous,A2,cefrj
mash,B1,cefrj
mask,B2,cefrj
mass,B1,cefrj
massacre,B2,cefrj
massage,B2,cefrj
masseur,B2,cefrj
massive,B1,cefrj
master,B2,cefrj
masterpiece,B2,cefrj
mastery,B2,cefrj
match,A1,cefrj
mate,B2,cefrj
material,A2,cefrj
materialisation,C2,octanove
materialise,C2,octanove
materialism,C2,octanove
materialistic,C2,octanove
materialization,C2,octanove
materialize,C2,octanove
maternal,C1,octanove
maternalistic,C1,octanove
math,A1,cefrj
mathematical,B2,cefrj
mathematician,B1,cefrj
mathematics,B1,cefrj
maths,A1,cefrj
matter,A1,cefrj
mature,B2,cefrj
mausoleum,B2,cefrj
maverick,C2,octanove
max,A2,cefrj
maximum,B1,cefrj
may,A1,cefrj
maybe,A1,cefrj
mayor,B1,cefrj
me,A1,cefrj
meager,C2,octanove
meagre,C2,octanove
meal,A1,cefrj
mean,A1,cefrj
meaning,A2,cefrj
meaningful,B1,cefrj
meaningless,C1,octanove
meaninglessly,C1,octanove
means,B2,cefrj
meanwhile,B1,cefrj
measure,B1,cefrj
measurement,B1,cefrj
meat,A1,cefrj
mechanic,B1,cefrj
mechanical,B1,cefrj
mechanise,B2,cefrj
mechanism,C1,octanove
mechanize,B2,cefrj
medal,A2,cefrj
media,B2,cefrj
mediaeval,B2,cefrj
mediate,C2,octanove
mediation,C2,octanove
medical,A2,cefrj
medication,B2,cefrj
medicine,A1,cefrj
medieval,B2,cefrj
mediocre,B2,cefrj
mediocrity,C2,octanove
meditate,B1,cefrj
meditation,B1,cefrj
mediterranean,B1,cefrj
medium,B1,cefrj
meet,A1,cefrj
meeting,A1,cefrj
melancholy,C2,octanove
melodious,C2,octanove
melodiously,C2,octanove
melody,B2,cefrj
melon,A2,cefrj
melt,B1,cefrj
member,A2,cefrj
membership,B1,cefrj
memorable,B1,cefrj
memorial,B2,cefrj
memorise,B1,cefrj
memorize,B1,cefrj
memory,A1,cefrj
menace,C2,octanove
menacing,C2,octanove
menacingly,C2,octanove
mend,B1,cefrj
menial,C2,octanove
mental,B1,cefrj
mentally,B1,cefrj
mention,A2,cefrj
mentor,B2,cefrj
menu,A2,cefrj
mercantile,C2,octanove
mercenary,C2,octanove
merchandise,B2,cefrj
merchant,B1,cefrj
mercy,B2,cefrj
mere,B1,cefrj
merely,B1,cefrj
merge,B2,cefrj
merger,B2,cefrj
merit,C2,octanove
merry,A1,cefrj
mesh,C2,octanove
mesmeric,C2,octanove
mess,B1,cefrj
message,A1,cefrj
messenger,B2,cefrj
messy,B1,cefrj
metal,A2,cefrj
metalled,C2,octanove
metaphor,B2,cefrj
meteorological,C2,octanove
meteorology,C2,octanove
meter,A2,cefrj
method,A2,cefrj
methodical,C1,octanove
methodological,C2,octanove
methodologically,C2,octanove
methodology,C2,octanove
meticulous,C2,octanove
meticulously,C2,octanove
metre,A2,cefrj
metric,B2,cefrj
micro,B2,cefrj
microbe,B2,cefrj
microcomputer,B2,cefrj
micrometer,B2,cefrj
micrometre,B2,cefrj
microorganism,B2,cefrj
microphone,B2,cefrj
microscope,B2,cefrj
microscopic,B2,cefrj
microscopy,B2,cefrj
microwave,B2,cefrj
midday,A2,cefrj
middle,A1,cefrj
middle-aged,B1,cefrj
midnight,A2,cefrj
midst,B2,cefrj
midwife,C1,octanove
midwifery,C2,octanove
mien,C2,octanove
might,A2,cefrj
mighty,B2,cefrj
migration,B2,cefrj
mild,B1,cefrj
mile,B1,cefrj
milieu,C2,octanove
military,A2,cefrj
milk,A1,cefrj
mill,B2,cefrj
millimeter,B2,cefrj
millimetre,B2,cefrj
million,A2,cefrj
millionaire,B2,cefrj
mimic,B2,cefrj
mind,A1,cefrj
mine,A1,cefrj
minefield,C2,octanove
mineral,B1,cefrj
mingle,C1,octanove
miniature,B2,cefrj
minimise,B1,cefrj
minimize,B1,cefrj
minimum,B1,cefrj
minister,B2,cefrj
minor,B1,cefrj
minority,B1,cefrj
minster,C2,octanove
mint,B2,cefrj
minus,B1,cefrj
